Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,point.x,point.y,point.z
1403636634.1384559,894,1403636634,121881246,,3.341085934687722,0.739457973861596,0.92364886564828
1403636634.188635,895,1403636634,167881250,,3.314433839870004,0.759254250757126,0.921563183858244
1403636634.2548652,896,1403636634,218881368,,3.271172223146046,0.779922278511675,0.922235432488801
1403636634.2988265,897,1403636634,268881320,,3.243407994329124,0.803783180234201,0.922050612217906
1403636634.3425572,898,1403636634,319881200,,3.216948953775431,0.83092208108112,0.923725008831781
1403636634.3892233,899,1403636634,367881298,,3.189958185094869,0.857923876796034,0.924120685235722
1403636634.4387217,900,1403636634,419881343,,3.162929746526456,0.886187833462074,0.928168921797956
1403636634.5047715,901,1403636634,468881368,,3.134973336652601,0.91347849925867,0.933451870434775
1403636634.5481188,902,1403636634,519881248,,3.107433509833288,0.94148290593429,0.938424381674912
1403636634.6391923,903,1403636634,567881345,,3.06552985762319,0.960893343644629,0.945316006200629
1403636634.6885433,904,1403636634,617881298,,3.039734176312893,0.991039616328192,0.944355935688525
1403636634.7543666,905,1403636634,718881368,,2.984467475695523,1.048560429432582,0.942087133341024
1403636634.7981868,906,1403636634,769881248,,2.956827978952847,1.075800890340704,0.938680699249643
1403636634.842311,907,1403636634,819881200,,2.932026567546309,1.10330709583114,0.935853727960183
1403636634.9413195,908,1403636634,867881298,,2.893332127216945,1.124425695712981,0.935066138993379
1403636635.0072098,909,1403636634,969881296,,2.83668914100031,1.17818637668279,0.929678417850876
1403636635.050488,910,1403636635,19881248,,2.809324992032787,1.203970511722337,0.930049690940593
1403636635.0954907,911,1403636635,68881273,,2.783713905762477,1.2280396372627,0.931941675151968
1403636635.1392019,912,1403636635,120881319,,2.755863082790337,1.2521072594304,0.935649381311819
1403636635.1921716,913,1403636635,167881250,,2.729953964362557,1.273770085439291,0.939860003356344
1403636635.2583282,914,1403636635,217881202,,2.703819704316456,1.297242839476762,0.943389543087312
1403636635.3022206,915,1403636635,267881393,,2.676342311036097,1.319893679938621,0.945844913901462
1403636635.3901534,916,1403636635,318881273,,2.638320733057713,1.338013995877879,0.948778389230088
1403636635.440026,917,1403636635,366881370,,2.6131618192213,1.359818893910199,0.947673057443149
1403636635.5043144,918,1403636635,467881202,,2.558934998034107,1.404844663977153,0.941593928243816
1403636635.548457,919,1403636635,517881393,,2.531038300759328,1.428344133087096,0.937821616491621
1403636635.592952,920,1403636635,567881345,,2.50287961041388,1.449950855601309,0.935369662520253
1403636635.6980963,921,1403636635,617881298,,2.462772145877656,1.466468428408054,0.93677828374989
1403636635.752024,922,1403636635,719881296,,2.402780078693975,1.51297043737084,0.940044819729552
1403636635.795109,923,1403636635,767881393,,2.372745639596173,1.535097122072525,0.944395833042901
1403636635.841228,924,1403636635,817881345,,2.342874273986698,1.560417378572298,0.950273712715082
1403636635.891718,925,1403636635,869881391,,2.312609737700421,1.586099425306722,0.958156588156575
1403636636.006216,926,1403636635,919881343,,2.272123065061247,1.605666408931953,0.970621035182006
1403636636.0500343,927,1403636635,968881368,,2.242355897051088,1.631566512693034,0.981739236339965
1403636636.0937908,928,1403636636,19881248,,2.212512000988724,1.659156241650346,0.995587921846473
1403636636.14105,929,1403636636,118881225,,2.151829278806979,1.716407991209365,1.025513911249746
1403636636.1916618,930,1403636636,168881177,,2.11989839141965,1.745222863453407,1.04000561456395
1403636636.2590046,931,1403636636,221881389,,2.086972840437102,1.77548836539506,1.053827620642527
1403636636.3464148,932,1403636636,270881175,,2.051839789475344,1.800779885654922,1.066934294951609
1403636636.3912497,933,1403636636,321881294,,2.020330263777471,1.831667444796922,1.080423959159744
1403636636.4372272,934,1403636636,369881391,,1.990177242000625,1.861670356701437,1.094901457245217
1403636636.5042446,935,1403636636,466881275,,1.929825579396326,1.922218083493721,1.127774560178632
1403636636.5469592,936,1403636636,517881393,,1.898153629808607,1.952686905383645,1.146105095693599
1403636636.590933,937,1403636636,566881179,,1.868959035080912,1.982095500803884,1.162341623514194
1403636636.689109,938,1403636636,620881319,,1.83765860197349,2.012339293637539,1.177919682135549
1403636636.7562838,939,1403636636,719881296,,1.779810902771544,2.067320858172896,1.202188157616772
1403636636.7994137,940,1403636636,766881227,,1.753472368187207,2.092296762540228,1.211291696995463
1403636636.8434367,941,1403636636,818881273,,1.726669873226812,2.118049306500915,1.218599098343144
1403636636.89028,942,1403636636,867881298,,1.700895051279421,2.140773992710559,1.223872812871053
1403636636.9379883,943,1403636636,919881343,,1.676130679323393,2.163151406663046,1.226939493664588
1403636637.0040286,944,1403636636,966881275,,1.653305395248785,2.18202537808852,1.227882506243708
1403636637.0927248,945,1403636637,21881341,,1.6289583922638,2.202609763796791,1.226659888611293
1403636637.1414747,946,1403636637,71881294,,1.60677716917757,2.219803557106804,1.224397676664914
1403636637.1926212,947,1403636637,121881246,,1.585667776139562,2.238167897694299,1.220691132598157
1403636637.2577732,948,1403636637,221881389,,1.542185276904492,2.264628320790084,1.210431682614489
1403636637.3410614,949,1403636637,318881273,,1.502478162022346,2.288150918083289,1.196450786500694
1403636637.441073,950,1403636637,369881391,,1.480938276965411,2.29872053425771,1.188695501425466
1403636637.5060434,951,1403636637,467881202,,1.441554935196739,2.318526250068835,1.177422496139776
1403636637.5466056,952,1403636637,522881269,,1.419700882702963,2.329152758927706,1.174108816822148
1403636637.5902715,953,1403636637,566881179,,1.402009905816726,2.337377483993133,1.173261056334482
1403636637.6383483,954,1403636637,617881298,,1.381678371781972,2.347228578621546,1.174070754789117
1403636637.6919231,955,1403636637,667881250,,1.36087268031661,2.35625037223997,1.17687959460621
1403636637.7582347,956,1403636637,719881296,,1.338411658199216,2.363914455597509,1.181435730216225
1403636637.8027344,957,1403636637,768881320,,1.317687147521269,2.372893861322686,1.187599800881957
1403636637.8472438,958,1403636637,819881200,,1.295850246713264,2.382516130229916,1.195822959949469
1403636637.891377,959,1403636637,867881298,,1.27518390360323,2.391395339714562,1.20520676937991
1403636637.938316,960,1403636637,919881343,,1.252000661508484,2.400514289700618,1.217155611039926
1403636638.003159,961,1403636637,968881368,,1.230508317015889,2.409703957195561,1.230134032607646
1403636638.097641,962,1403636638,68881273,,1.184364339339229,2.424640859372546,1.259653958046902
1403636638.1404912,963,1403636638,124881267,,1.159886577373698,2.434313932390526,1.272181489799663
1403636638.1906066,964,1403636638,170881271,,1.139065647897888,2.442540409095786,1.279030219579303
1403636638.255962,965,1403636638,220881223,,1.116968888076285,2.450816962553744,1.282362815332516
1403636638.2999086,966,1403636638,270881175,,1.095251161567409,2.459445962861561,1.281742429828854
1403636638.3908496,967,1403636638,321881294,,1.072908943773071,2.466829544614267,1.278858184943061
1403636638.4404144,968,1403636638,369881391,,1.052783277317652,2.475147107336886,1.275101181811785
1403636638.5062425,969,1403636638,469881296,,1.010232770698353,2.490593148668646,1.262800646275025
1403636638.5515323,970,1403636638,520881175,,0.988461990111649,2.499631442370143,1.254906386574339
1403636638.5943692,971,1403636638,569881200,,0.966757127991101,2.508311904983397,1.246156164071503
1403636638.6388907,972,1403636638,620881319,,0.944049598440283,2.517003922570802,1.23628125152859
1403636638.7547264,973,1403636638,719881296,,0.900075521190855,2.540606724314058,1.217211582417287
1403636638.7986534,974,1403636638,767881393,,0.877307649959564,2.552066955137497,1.210568584548328
1403636638.8424687,975,1403636638,818881273,,0.851787190697223,2.563340672578621,1.20585359338856
1403636638.8886402,976,1403636638,868881225,,0.822344798302081,2.577802420968633,1.202243072744451
1403636638.9382474,977,1403636638,919881343,,0.79850445809291,2.590720639096416,1.203724421246499
1403636639.0042992,978,1403636638,968881368,,0.771771701917502,2.605396040620554,1.206293037607488
1403636639.0493193,979,1403636639,19881248,,0.746977829743378,2.619179365439449,1.208896421971665
1403636639.1267874,980,1403636639,68881273,,0.718813755286324,2.650630495484047,1.214887239427635
1403636639.1843493,981,1403636639,168881177,,0.655834366903426,2.674885446691101,1.231926323228456
1403636639.2636557,982,1403636639,220881223,,0.627079715847939,2.704084568435051,1.238554862789431
1403636639.3068788,983,1403636639,269881248,,0.59802140625173,2.723389643311502,1.242638652958672
1403636639.3502035,984,1403636639,320881366,,0.567497671537663,2.744327717205916,1.243235996230157
1403636639.3936052,985,1403636639,369881391,,0.538199564813841,2.764247986996756,1.240033361320598
1403636639.439873,986,1403636639,417881250,,0.509558941261913,2.78539511155182,1.2335621402583
1403636639.5059698,987,1403636639,470881223,,0.478236941303909,2.805371458002905,1.224690170970351
1403636639.5504625,988,1403636639,520881175,,0.448250849543701,2.831534136049541,1.212967535347484
1403636639.5930438,989,1403636639,568881273,,0.420518433211357,2.854938553546939,1.201606892981182
1403636639.6969683,990,1403636639,620881319,,0.391001371636572,2.896065370345779,1.186306381062671
1403636639.7496095,991,1403636639,720881223,,0.330788577985601,2.941923645135418,1.158186236682584
1403636639.794562,992,1403636639,768881320,,0.301901971957973,2.964594024171036,1.143885324698287
1403636639.8415709,993,1403636639,818881273,,0.272646863633353,2.989005122998274,1.130034276032947
1403636639.8908472,994,1403636639,868881225,,0.243114019966168,3.013258399513274,1.117675048069349
1403636639.93795,995,1403636639,920881271,,0.213526000924901,3.037397391236205,1.10715762081377
1403636640.0037436,996,1403636639,968881368,,0.185395782303458,3.05936272959095,1.098730405896473
1403636640.0920148,997,1403636640,18881320,,0.157096373321907,3.101098369459998,1.089201833595029
1403636640.1395204,998,1403636640,68881273,,0.128882949789421,3.123899884477365,1.083846943189301
1403636640.1908693,999,1403636640,168881177,,0.074307493085396,3.164364300035785,1.078849917317078
1403636640.2563937,1000,1403636640,219881296,,0.04750762143159,3.18405377000461,1.078886874722145
1403636640.3006377,1001,1403636640,269881248,,0.022038664077473,3.201726987814286,1.080771154710794
1403636640.3491366,1002,1403636640,321881294,,-0.003478055062433,3.227411877306899,1.083853462807079
1403636640.3920527,1003,1403636640,367881298,,-0.025634166165666,3.250007783685036,1.087887126578046
1403636640.4378314,1004,1403636640,419881343,,-0.049454174076445,3.267609741132048,1.093792898482723
1403636640.5477955,1005,1403636640,467881202,,-0.071953936892298,3.303785386249767,1.096326799293886
1403636640.5920067,1006,1403636640,518881320,,-0.094626886427988,3.321787474402771,1.099906234888213
1403636640.6391175,1007,1403636640,620881319,,-0.137988552282947,3.356779968740624,1.101778041075646
1403636640.6903698,1008,1403636640,669881343,,-0.157979084306626,3.373913025009515,1.100669464901065
1403636640.7565062,1009,1403636640,719881296,,-0.178415918991107,3.390756278953024,1.098232605081793
1403636640.8003857,1010,1403636640,769881248,,-0.197888296611556,3.406394217608044,1.094615228915053
1403636640.8914545,1011,1403636640,820881366,,-0.218059348110342,3.439643747430963,1.08759727486878
1403636640.9385967,1012,1403636640,869881391,,-0.236743192904739,3.455929708300094,1.082191886348081
1403636641.0051866,1013,1403636640,967881202,,-0.272513734529088,3.486461104115638,1.072441908803562
1403636641.049897,1014,1403636641,22881269,,-0.29119076478594,3.499830102297153,1.070118620156742
1403636641.093585,1015,1403636641,67881345,,-0.307151332128486,3.514562846668869,1.069437192830253
1403636641.1383748,1016,1403636641,118881225,,-0.324436679058385,3.529287316081399,1.070186514796605
1403636641.188572,1017,1403636641,167881250,,-0.340661326846189,3.542038043881467,1.071112013358285
1403636641.254927,1018,1403636641,219881296,,-0.358569249191729,3.56839763110767,1.0693114617328
1403636641.298899,1019,1403636641,268881320,,-0.37471477085651,3.580724754166016,1.067724532480545
1403636641.34281,1020,1403636641,319881200,,-0.390939459987085,3.592802440063779,1.064650935648856
1403636641.3901584,1021,1403636641,367881298,,-0.405878322194141,3.604811693001123,1.060331787964524
1403636641.4419525,1022,1403636641,418881177,,-0.421495321115513,3.617553256218411,1.054788781137966
1403636641.5068588,1023,1403636641,471881389,,-0.437106859737872,3.631031178492258,1.047470844783472
1403636641.5507643,1024,1403636641,522881269,,-0.451645221403723,3.642492372342063,1.039696561925588
1403636641.5949974,1025,1403636641,567881345,,-0.464595936577291,3.653062153648137,1.031760315232565
1403636641.6964731,1026,1403636641,618881225,,-0.480407218052827,3.678048007958939,1.020627040940599
1403636641.7620833,1027,1403636641,722881317,,-0.507264669329076,3.698844128279159,1.004998503991873
1403636641.83823,1028,1403636641,820881366,,-0.531267218349704,3.719907384012409,0.997237828606288
1403636641.893007,1029,1403636641,868881225,,-0.542476877522427,3.731403763326525,0.99620443414497
1403636641.9407036,1030,1403636641,922881364,,-0.554383210596965,3.742078560454459,0.99758910455976
1403636642.0971794,1031,1403636642,68881273,,-0.586898659756219,3.78653136422485,1.008503117013547
1403636642.1421077,1032,1403636642,120881319,,-0.596578087230176,3.796256219452536,1.016537668989434
1403636642.1917045,1033,1403636642,171881198,,-0.605514890802471,3.805191218938481,1.025793081134877
1403636642.257543,1034,1403636642,220881223,,-0.61396892856999,3.814216741780184,1.035507077366758
1403636642.301263,1035,1403636642,269881248,,-0.622325076582122,3.82514140788789,1.044267100646631
1403636642.3462996,1036,1403636642,320881366,,-0.6303728202145,3.835950964469021,1.051929723364877
1403636642.3891907,1037,1403636642,369881391,,-0.637562346697198,3.846632977644001,1.057510942334534
1403636642.4404733,1038,1403636642,418881177,,-0.644210737902887,3.85518223299056,1.061655095047348
1403636642.5052698,1039,1403636642,469881296,,-0.650134995205782,3.862610561727605,1.063946368168959
1403636642.593273,1040,1403636642,520881175,,-0.657076793835352,3.879732680571333,1.063297022466612
1403636642.639389,1041,1403636642,567881345,,-0.661698629270974,3.887978743298954,1.061927493717864
1403636642.691154,1042,1403636642,669881343,,-0.670597443346942,3.902998838392003,1.054761232204043
1403636642.7573676,1043,1403636642,720881223,,-0.674510214083468,3.909896520814394,1.049544142618922
1403636642.801325,1044,1403636642,767881393,,-0.678414293627242,3.919647764116562,1.042559579698509
1403636642.8471403,1045,1403636642,818881273,,-0.681649081934529,3.925302735190266,1.034600393810797
1403636642.8902745,1046,1403636642,867881298,,-0.685062854085287,3.931897147521413,1.026332987702559
1403636643.003916,1047,1403636642,967881202,,-0.693678025125946,3.954144326231506,1.011508196973308
1403636643.0478427,1048,1403636643,17881393,,-0.697942627221447,3.962068533583472,1.007215981893235
1403636643.0917232,1049,1403636643,67881345,,-0.702544046539642,3.969211913456008,1.005378311026461
1403636643.1411862,1050,1403636643,119881391,,-0.707898069628041,3.978519708657232,1.005584342332873
1403636643.1930315,1051,1403636643,170881271,,-0.713287966066892,3.98705169864283,1.007875135344344
1403636643.2476394,1052,1403636643,220881223,,-0.718432668420422,3.99467860554001,1.010825091660774
1403636643.2910612,1053,1403636643,269881248,,-0.724145439490068,4.003072727818472,1.012572940733011
1403636643.3901057,1054,1403636643,321881294,,-0.731929550059929,4.021095606919437,1.012469289687517
1403636643.4394732,1055,1403636643,369881391,,-0.737765130273481,4.029156201582507,1.011745824228713
1403636643.5055358,1056,1403636643,469881296,,-0.750347841802672,4.046680100104531,1.006487256151469
1403636643.5481825,1057,1403636643,518881320,,-0.756865820691631,4.056442735590451,1.00407859614212
1403636643.5943596,1058,1403636643,569881200,,-0.763336827410425,4.066396468049804,1.003205010323303
1403636643.6394746,1059,1403636643,619881391,,-0.769973254687136,4.076527201281416,1.004081854998774
1403636643.754162,1060,1403636643,667881250,,-0.778571319568406,4.095589610605065,1.005664659045866
1403636643.8230693,1061,1403636643,770881175,,-0.796592412729864,4.128292394150413,1.016605828475873
1403636643.8799033,1062,1403636643,868881225,,-0.813020021969,4.14175791111296,1.036788972131831
1403636643.9769394,1063,1403636643,920881271,,-0.826171391192618,4.165859684090114,1.046444312969952
1403636644.0206552,1064,1403636644,17881393,,-0.84879581772338,4.181861209877082,1.0660323253061
1403636644.1100962,1065,1403636644,67881345,,-0.865736567649699,4.20877038414875,1.072084959572859
1403636644.1528442,1066,1403636644,118881225,,-0.881459952110601,4.222521012771473,1.077931483929017
1403636644.1978924,1067,1403636644,168881177,,-0.898039241573156,4.236894339040154,1.082028228339034
1403636644.2549422,1068,1403636644,219881296,,-0.916301726931437,4.250739409259404,1.084929530166076
1403636644.2986057,1069,1403636644,269881248,,-0.936599997144939,4.26700372243751,1.086158183451143
1403636644.343855,1070,1403636644,321881294,,-0.957468240802746,4.28192753258518,1.086153791837413
1403636644.3900592,1071,1403636644,369881391,,-0.977685877012843,4.296809751621282,1.08490006946827
1403636644.5065436,1072,1403636644,470881223,,-1.025581117846542,4.348787356465383,1.07611907462108
1403636644.5502567,1073,1403636644,520881175,,-1.047468717877275,4.363693645704736,1.070630922834791
1403636644.5939727,1074,1403636644,568881273,,-1.070328202276651,4.384248073850024,1.062691135364065
1403636644.6388469,1075,1403636644,619881391,,-1.093412313436803,4.405513868275138,1.052847804624586
1403636644.6915183,1076,1403636644,669881343,,-1.113964413265465,4.424115793101421,1.041912699517158
1403636644.7565858,1077,1403636644,721881389,,-1.134779749768119,4.44339270412405,1.028850263518692
1403636644.8454506,1078,1403636644,771881341,,-1.161633985099955,4.491730406515341,1.01157746283609
1403636644.8940952,1079,1403636644,819881200,,-1.180646414434671,4.515246632376433,0.996376820979825
1403636644.942064,1080,1403636644,867881298,,-1.198653204917413,4.536678735579567,0.979417153928576
1403636645.0076163,1081,1403636644,967881202,,-1.232200987071009,4.580475074586027,0.940969271957067
1403636645.0525305,1082,1403636645,19881248,,-1.247839688045051,4.602891216580932,0.92023613673156
1403636645.0957174,1083,1403636645,67881345,,-1.262415114255916,4.625676032649225,0.900762180525031
1403636645.1922057,1084,1403636645,122881174,,-1.285211029770172,4.677006978286627,0.877590208638634
1403636645.2584667,1085,1403636645,222881317,,-1.31584262501737,4.723963786775721,0.846538691672037
1403636645.297673,1086,1403636645,267881393,,-1.331398099036891,4.747282568949159,0.834566401216636
1403636645.3426256,1087,1403636645,318881273,,-1.349228843642147,4.771113587463001,0.823557938790394
1403636645.3907218,1088,1403636645,369881391,,-1.368681542571647,4.796825324321347,0.814495579794538
1403636645.440083,1089,1403636645,418881177,,-1.387786350416414,4.818802023816185,0.808216324834185
1403636645.5060315,1090,1403636645,468881368,,-1.41002645952464,4.846323408993065,0.803194657265027
1403636645.593241,1091,1403636645,519881248,,-1.441518940391395,4.899185163841558,0.79601483556154
1403636645.6394258,1092,1403636645,568881273,,-1.466313143562769,4.926107678182445,0.792675041331894
1403636645.6955004,1093,1403636645,620881319,,-1.492534986739909,4.952386000049967,0.788211822236573
1403636645.7620094,1094,1403636645,718881368,,-1.549408078303629,5.00295849285188,0.776310658733038
1403636645.838899,1095,1403636645,818881273,,-1.610305262255501,5.053579172494904,0.76113329069638
1403636645.9402595,1096,1403636645,869881391,,-1.654086134133036,5.115262233431779,0.749699875774099
1403636646.0065057,1097,1403636645,971881389,,-1.722669081763508,5.168342301913565,0.743459043898774
1403636646.189689,1098,1403636646,21881341,,-1.756997623854828,5.192066394516403,0.744213036748942
1403636646.2655447,1099,1403636646,170881271,,-1.891682352517066,5.34999669999863,0.748302252972016
1403636646.3090286,1100,1403636646,269881248,,-1.955826775820275,5.380438294060639,0.770694286959035
1403636646.3786545,1101,1403636646,320881366,,-1.998305681666155,5.423908192504816,0.778568734685295
1403636646.4233768,1102,1403636646,418881177,,-2.057232232735471,5.449564962816778,0.797441709713251
1403636646.471062,1103,1403636646,469881296,,-2.091047651236512,5.479428598641983,0.802793558894065
1403636646.5546482,1104,1403636646,521881341,,-2.139750838223395,5.546826393663581,0.801220168352972
1403636646.5994508,1105,1403636646,567881345,,-2.171664279520492,5.577835801286198,0.80269834572956
1403636646.6439528,1106,1403636646,621881246,,-2.203532152685894,5.60678482212815,0.805410646947165
1403636646.6921477,1107,1403636646,670881271,,-2.233320548439434,5.63761039029008,0.808477717493306
1403636646.7572868,1108,1403636646,720881223,,-2.261993616466798,5.668005853446626,0.813736150321072
1403636646.8011992,1109,1403636646,769881248,,-2.28851076821414,5.699372194207692,0.820356308756011
1403636646.8912487,1110,1403636646,819881200,,-2.328902999037425,5.765007110415407,0.82512742797096
1403636646.9407394,1111,1403636646,869881391,,-2.353445050835329,5.796430820571011,0.835607853211648
1403636647.0057945,1112,1403636646,969881296,,-2.398560498686634,5.857042544593358,0.862534286091265
1403636647.049677,1113,1403636647,20881175,,-2.419685984820276,5.887056901525777,0.878869955615415
1403636647.0935302,1114,1403636647,67881345,,-2.440061504641061,5.919214740000649,0.892652622352099
1403636647.1383846,1115,1403636647,120881319,,-2.45973808184223,5.948592427227112,0.908932453015787
1403636647.2543843,1116,1403636647,168881177,,-2.489412314187431,6.005707288432488,0.918456908712122
1403636647.2980626,1117,1403636647,217881202,,-2.507577974346892,6.035152684108401,0.930125429891538
1403636647.3422928,1118,1403636647,319881200,,-2.540240952042617,6.088557370815579,0.949323145098143
1403636647.3893793,1119,1403636647,368881225,,-2.555707196709792,6.115350512376022,0.956343206149598
1403636647.4388175,1120,1403636647,418881177,,-2.571076214995886,6.143158851941576,0.962267981149002
1403636647.5040495,1121,1403636647,468881368,,-2.586294361221245,6.1719825385758,0.966778396780396
1403636647.5928135,1122,1403636647,519881248,,-2.611166551158282,6.224745053903479,0.967956991669888
1403636647.641613,1123,1403636647,567881345,,-2.625552023973503,6.253672801002656,0.969766412311462
1403636647.7188022,1124,1403636647,670881271,,-2.650337893563645,6.307515693218979,0.970554671973545
1403636647.7626557,1125,1403636647,721881389,,-2.660950247718208,6.334629272007342,0.970826990487675
1403636647.840867,1126,1403636647,818881273,,-2.679601055394561,6.388071269912165,0.975169908054785
1403636647.9405942,1127,1403636647,870881319,,-2.697753062931972,6.439405867278663,0.977925927476898
1403636648.0074189,1128,1403636647,971881389,,-2.709597446835108,6.491892066009825,0.989477844820712
1403636648.0512183,1129,1403636648,19881248,,-2.713943917396565,6.517545766357513,0.993436647951949
1403636648.0951502,1130,1403636648,69881200,,-2.717541418764843,6.544427049373283,0.995333147300209
1403636648.1400452,1131,1403636648,120881319,,-2.719453375369834,6.569665568260664,0.995131008155771
1403636648.1915312,1132,1403636648,168881177,,-2.721393160446569,6.594693789512107,0.992466938042706
1403636648.258595,1133,1403636648,220881223,,-2.728819124950064,6.637787542868094,0.986364489315419
1403636648.4014354,1134,1403636648,320881366,,-2.733497078925082,6.701844690782763,0.971015461597782
1403636648.4447856,1135,1403636648,419881343,,-2.727880483628277,6.749119491702751,0.951748573303284
1403636648.506714,1136,1403636648,469881296,,-2.72395949920988,6.77247434089513,0.940345763404769
1403636648.5516486,1137,1403636648,521881341,,-2.7190038548126,6.79503891337548,0.92790639292303
1403636648.6000395,1138,1403636648,567881345,,-2.715002544403199,6.81607310604787,0.915137631598365
1403636648.642855,1139,1403636648,622881174,,-2.707988214425198,6.841296325977647,0.900037645339174
1403636648.7575655,1140,1403636648,721881389,,-2.701069032949141,6.90296573676285,0.87182319594153
1403636648.7957106,1141,1403636648,767881393,,-2.693852687471701,6.92313734396832,0.861355686678112
1403636648.8400083,1142,1403636648,818881273,,-2.685000560569113,6.944052018608611,0.852501228805544
1403636648.8901625,1143,1403636648,868881225,,-2.676386590904241,6.965082681778521,0.846319107424906
1403636648.940088,1144,1403636648,920881271,,-2.666818175862804,6.985571908698219,0.842329393972193
1403636649.0503578,1145,1403636648,969881296,,-2.66322985407766,7.021031521774115,0.839385218069048
1403636649.094093,1146,1403636649,68881273,,-2.64481326850708,7.062700750717387,0.843660370711652
1403636649.290396,1147,1403636649,167881250,,-2.642540028033722,7.14891805320289,0.852038179635419
1403636649.3340092,1148,1403636649,321881294,,-2.602480010522424,7.183823907736096,0.887868235732027
1403636649.3787816,1149,1403636649,367881298,,-2.594787855131846,7.204716018299172,0.900316309470273
1403636649.430909,1150,1403636649,422881364,,-2.585225991600833,7.22760935037356,0.916734550050819
1403636649.481421,1151,1403636649,470881223,,-2.578292509605773,7.252668514761631,0.933020184534635
1403636649.5363555,1152,1403636649,522881269,,-2.569924476909501,7.275157144185607,0.95178000735846
1403636649.6124568,1153,1403636649,569881200,,-2.567841819706772,7.311183117489955,0.96911542246487
1403636649.6648865,1154,1403636649,619881391,,-2.559191288510769,7.331695147777592,0.991003637110882
1403636649.699671,1155,1403636649,669881343,,-2.550277310745209,7.351209014938661,1.013994140342305
1403636649.7621877,1156,1403636649,720881223,,-2.541033710898523,7.370818109525947,1.038405960109266
1403636649.8414977,1157,1403636649,819881200,,-2.521373550895448,7.407981489596568,1.087476641234308
1403636649.8926072,1158,1403636649,868881225,,-2.511494901286472,7.426264108196912,1.109364516926699
1403636649.9411693,1159,1403636649,921881198,,-2.500339158709733,7.443817921472033,1.131209912428102
1403636650.0532594,1160,1403636650,23881196,,-2.481616403390987,7.486543954457908,1.166385572626918
1403636650.1412685,1161,1403636650,122881174,,-2.457639848801394,7.515612256111147,1.193437980549963
1403636650.1927712,1162,1403636650,171881198,,-2.44514970424557,7.528491866070419,1.203131904779994
1403636650.2584765,1163,1403636650,219881296,,-2.432657551917124,7.541212033106229,1.209862282822446
1403636650.3696516,1164,1403636650,268881320,,-2.421136775487482,7.558755928388917,1.21448853642113
1403636650.4410982,1165,1403636650,368881225,,-2.392712738910421,7.579513472431255,1.218996108990108
1403636650.506091,1166,1403636650,422881364,,-2.376657004603576,7.58979605096352,1.218722741010164
1403636650.5398402,1167,1403636650,520881175,,-2.346139285567912,7.606467999942822,1.214764667955871
1403636650.5894482,1168,1403636650,568881273,,-2.330847963714262,7.613130280828963,1.211305794288909
1403636650.691826,1169,1403636650,618881225,,-2.31583489246293,7.622732532544898,1.205883726936569
1403636650.7447114,1170,1403636650,719881296,,-2.282734777505583,7.634278795707989,1.192674004482612
1403636650.7898,1171,1403636650,768881320,,-2.266522853996899,7.638787934867157,1.184828334314493
1403636650.841425,1172,1403636650,819881200,,-2.249685145742061,7.643400531571297,1.176140021583246
1403636650.8914611,1173,1403636650,869881391,,-2.233307426772425,7.647832146290384,1.16752186268497
1403636651.004567,1174,1403636650,920881271,,-2.216326209670486,7.651411761273825,1.160310352649174
1403636651.0495725,1175,1403636650,967881202,,-2.200987157298799,7.655633138956796,1.155718595657106
1403636651.092573,1176,1403636651,17881393,,-2.184144648564053,7.659269161249865,1.152501089236157
1403636651.1389112,1177,1403636651,68881273,,-2.167640953712423,7.662856619229312,1.151194830369712
1403636651.189488,1178,1403636651,168881177,,-2.135106285342899,7.667934553321218,1.153516730713909
1403636651.2553098,1179,1403636651,219881296,,-2.118389154936351,7.669619073867751,1.157179525519513
1403636651.3436055,1180,1403636651,269881248,,-2.10141087346335,7.66830656321488,1.162706572361285
1403636651.4138653,1181,1403636651,368881225,,-2.069287553327519,7.668371934061215,1.178172172655752
1403636651.4587662,1182,1403636651,419881343,,-2.05269617127428,7.665996965546957,1.188326329771513
1403636651.505969,1183,1403636651,469881296,,-2.036767640794909,7.664467886772985,1.199251097766894
1403636651.5531652,1184,1403636651,519881248,,-2.021281457768883,7.662739496877165,1.209163648393699
1403636651.5956962,1185,1403636651,568881273,,-2.005167815503011,7.659008422216259,1.217488202569335
1403636651.6409183,1186,1403636651,619881391,,-1.989210142541322,7.656180594950405,1.224319171132723
1403636651.6970987,1187,1403636651,668881177,,-1.973844080345798,7.653075751723741,1.228587688803142
1403636651.761126,1188,1403636651,719881296,,-1.955838530547727,7.642316845597108,1.23174701424822
1403636651.8049698,1189,1403636651,769881248,,-1.940120434894831,7.638106858600725,1.232981328938854
1403636651.8502266,1190,1403636651,818881273,,-1.924340221361807,7.633840745177403,1.232918127792668
1403636651.8933616,1191,1403636651,868881225,,-1.908078275055151,7.628603643047997,1.231901756207649
1403636651.9395745,1192,1403636651,918881177,,-1.891409084279805,7.623408445224311,1.229998781909871
1403636652.0053866,1193,1403636651,967881202,,-1.874165720260326,7.617260141648865,1.2271429304151
1403636652.0494878,1194,1403636652,18881320,,-1.856262196598781,7.612226027763589,1.223052044342728
1403636652.0934367,1195,1403636652,70881366,,-1.837244212481346,7.604273999135343,1.217293159247677
